onet_soc_code,rank,soc_code,occupation_title,occupation_description,knn_similarity,euclidean_distance,interest_score,skill_score,education_score,job_zone_score,labor_market_score,profile_name,weight_interest,weight_skill,weight_education,weight_job_zone,weight_labor_market,model,distance_metric,why
29-1229.02,1,29-1229,Hospitalists,"Provide inpatient care predominantly in settings such as medical wards, acute care units, intensive care units, rehabilitation centers, or emergency rooms. Manage and coordinate patient care throughout treatment.",0.777755515462789,0.2857510877373446,0.977050016458834,0.4737072804045514,1.0,1.0,0.8960350641547551,Healthcare,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.98); Education fit (1.00)."
29-1123.00,2,29-1123,Physical Therapists,"Assess, plan, organize, and participate in rehabilitative programs that improve mobility, relieve pain, increase strength, and improve or correct disabling conditions resulting from disease or injury.",0.7768288136980662,0.28728489773639465,0.9478952431261424,0.460544136624478,1.0,1.0,0.8141446867149369,Healthcare,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.95); Education fit (1.00)."
29-1171.00,3,29-1171,Nurse Practitioners,"Diagnose and treat acute, episodic, or chronic illness, independently or as part of a healthcare team. May focus on health promotion and disease prevention. May order, perform, or interpret diagnostic tests such as lab work and x rays. May prescribe medication. Must be registered nurses who have specialized graduate education.",0.7753499182390946,0.2897402533698728,0.9754416939000632,0.473650336712443,1.0,1.0,0.8656035978474306,Healthcare,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.98); Education fit (1.00)."
29-1051.00,4,29-1051,Pharmacists,"Dispense drugs prescribed by physicians and other health practitioners and provide information to patients about medications and their use. May advise physicians and other health practitioners on the selection, dosage, interactions, and side effects of medications.",0.7753270939314169,0.289778221123867,0.9647429829697697,0.44641192929156237,1.0,1.0,0.8701867606529112,Healthcare,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.96); Education fit (1.00)."
29-1127.00,5,29-1127,Speech-Language Pathologists,"Assess and treat persons with speech, language, voice, and fluency disorders. May select alternative communication systems and teach their use. May perform research related to speech and language problems.",0.7747347587999214,0.29076434049379524,0.9562619298699992,0.46211225096927694,1.0,1.0,0.7648934763300084,Healthcare,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.96); Education fit (1.00)."
29-1215.00,6,29-1215,Family Medicine Physicians,"Diagnose, treat, and provide preventive care to individuals and families across the lifespan. May refer patients to specialists when needed for further diagnosis or treatment.",0.7747281108073942,0.29077541662691864,0.9805187319884263,0.4843703216081981,1.0,1.0,0.7668604878983276,Healthcare,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.98); Education fit (1.00)."
29-1071.00,7,29-1071,Physician Assistants,"Provide healthcare services typically performed by a physician, under the supervision of a physician. Conduct complete physicals, provide treatment, and counsel patients. May, in some cases, prescribe medication. Must graduate from an accredited educational program for physician assistants.",0.7741502097587875,0.29173897700238777,0.9691558970344014,0.47420719318146376,1.0,1.0,0.8074783855946779,Healthcare,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.97); Education fit (1.00)."
21-1022.00,8,21-1022,Healthcare Social Workers,"Provide individuals, families, and groups with the psychosocial support needed to cope with chronic, acute, or terminal illnesses. Services include advising family caregivers. Provide patients with information and counseling, and make referrals for other services. May also provide case and care management or interventions designed to promote health, prevent disease, and address barriers to access to healthcare.",0.7732535369977288,0.29323689081675314,0.9703833977771176,0.4691660429747207,1.0,1.0,0.6759745394659502,Healthcare,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.97); Education fit (1.00)."
29-1122.01,9,29-1122,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists","Provide therapy to patients with visual impairments to improve their functioning in daily life activities. May train patients in activities such as computer use, communication skills, or home management skills.",0.7731404363047891,0.293426075060156,0.9161372138979215,0.4460627612560737,1.0,1.0,0.7558240930820841,Healthcare,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.92); Education fit (1.00)."
29-1141.04,10,29-1141,Clinical Nurse Specialists,"Direct nursing staff in the provision of patient care in a clinical practice setting, such as a hospital, hospice, clinic, or home. Ensure adherence to established clinical policies, protocols, regulations, and standards.",0.7729843662372816,0.2936872253546092,0.9784062253910011,0.44180898738032515,1.0,1.0,0.9070549277469862,Healthcare,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.98); Education fit (1.00)."
11-9199.10,1,11-9199,Wind Energy Development Managers,"Lead or manage the development and evaluation of potential wind energy business opportunities, including environmental studies, permitting, and proposals. May also manage construction of projects.",0.7780192261565978,0.2853152806261404,0.9719031400952605,0.41089014567628057,1.0,1.0,0.9309088868473923,Business,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Enterprising interest, 0.97); Education fit (1.00)."
13-1082.00,2,13-1082,Project Management Specialists,"Analyze and coordinate the schedule, timeline, procurement, staffing, and budget of a product or service on a per project basis. Lead and guide the work of technical staff. May serve as a point of contact for the client or customer.",0.7760038440306672,0.2886534102793445,0.9792121551511053,0.3306542134190783,1.0,1.0,0.8731742030302194,Business,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Enterprising interest, 0.98); Education fit (1.00)."
13-2052.00,3,13-2052,Personal Financial Advisors,"Advise clients on financial plans using knowledge of tax and investment strategies, securities, insurance, pension plans, and real estate. Duties include assessing clients' assets, liabilities, cash flow, insurance coverage, tax status, and financial objectives. May also buy and sell financial assets for clients.",0.7757456568262978,0.28908230577940114,0.9746457184155848,0.39516686444394833,1.0,1.0,0.8200493345543611,Business,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Enterprising interest, 0.97); Education fit (1.00)."
11-9199.02,4,11-9199,Compliance Managers,"Plan, direct, or coordinate activities of an organization to ensure compliance with ethical or regulatory standards.",0.7756112595978326,0.2893056768135581,0.9629038621178201,0.36989945754377235,1.0,1.0,0.9309088868473923,Business,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Enterprising interest, 0.96); Education fit (1.00)."
41-4012.00,5,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Sell goods for wholesalers or manufacturers to businesses or groups of individuals. Work requires substantial knowledge of items sold.,0.7747788518775622,0.2906908824068281,0.9745306927482427,0.43282725492274454,1.0,1.0,0.7419343953953126,Business,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Enterprising interest, 0.97); Education fit (1.00)."
13-1199.06,6,13-1199,Online Merchants,"Conduct retail activities of businesses operating exclusively online. May perform duties such as preparing business strategies, buying merchandise, managing inventory, implementing marketing activities, fulfilling and shipping online orders, and balancing financial records.",0.7740983185857304,0.29182556787746244,0.9379770107525323,0.4390555164452949,1.0,1.0,0.8170302659121838,Business,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Enterprising interest, 0.94); Education fit (1.00)."
11-3031.00,7,11-3031,Financial Managers,"Plan, direct, or coordinate accounting, investing, banking, insurance, securities, and other financial activities of a branch, office, or department of an establishment.",0.7729687091140153,0.2937134300639548,0.9674067849652171,0.3967239612087889,1.0,1.0,0.9520062057625351,Business,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Enterprising interest, 0.97); Education fit (1.00)."
13-1141.00,8,13-1141,"Compensation, Benefits, and Job Analysis Specialists","Conduct programs of compensation and benefits and job analysis for employer. May specialize in specific areas, such as position classification and pension programs.",0.7729272477502999,0.2937828274402582,0.9714662579252865,0.35089477543300457,1.0,1.0,0.6446871987038916,Business,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Enterprising interest, 0.97); Education fit (1.00)."
13-1071.00,9,13-1071,Human Resources Specialists,"Recruit, screen, interview, or place individuals within an organization. May perform other activities in multiple human resources areas.",0.7723576407821202,0.29473698089833117,0.9625030310155089,0.3442352962603308,1.0,1.0,0.7581235356978895,Business,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Enterprising interest, 0.96); Education fit (1.00)."
41-3031.00,10,41-3031,"Securities, Commodities, and Financial Services Sales Agents","Buy and sell securities or commodities in investment and trading firms, or provide financial services to businesses and individuals. May advise customers about stocks, bonds, mutual funds, commodities, and market conditions.",0.772157454342333,0.29507264920692444,0.969333468904962,0.440508926968959,1.0,1.0,0.7618377774584917,Business,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Enterprising interest, 0.97); Education fit (1.00)."
47-2073.00,1,47-2073,Operating Engineers and Other Construction Equipment Operators,"Operate one or several types of power construction equipment, such as motor graders, bulldozers, scrapers, compressors, pumps, derricks, shovels, tractors, or front-end loaders to excavate, move, and grade earth, erect structures, or pour concrete or other hard surface pavement. May repair and maintain equipment in addition to other duties.",0.8040708363013612,0.24367152103151962,0.9647258566259939,0.5103815785407981,1.0,1.0,0.6901898349919283,Skilled Trades,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Realistic interest, 0.96); Skills (Operation and control, 0.51)."
51-4121.00,2,51-4121,"Welders, Cutters, Solderers, and Brazers","Use hand-welding, flame-cutting, hand-soldering, or brazing equipment to weld or join metal components or to fill holes, indentations, or seams of fabricated metal products.",0.8037446435728349,0.24417625423264247,0.9671950179809234,0.43584481619219473,1.0,1.0,0.6423897894210809,Skilled Trades,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Realistic interest, 0.97); Education fit (1.00)."
53-3032.00,3,53-3032,Heavy and Tractor-Trailer Truck Drivers,"Drive a tractor-trailer combination or a truck with a capacity of at least 26,001 pounds Gross Vehicle Weight (GVW). May be required to unload truck. Requires commercial drivers' license. Includes tow truck drivers.",0.8022526335974689,0.246490143031118,0.9692355130998175,0.4818520822512522,1.0,1.0,0.7256441477985459,Skilled Trades,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Realistic interest, 0.97); Education fit (1.00)."
49-9051.00,4,49-9051,Electrical Power-Line Installers and Repairers,Install or repair cables or wires used in electrical power or distribution systems. May erect poles and light or heavy duty transmission towers.,0.7991515374784377,0.25132713021525216,0.9800713136571956,0.45954897551813606,1.0,1.0,0.7093257207764847,Skilled Trades,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Realistic interest, 0.98); Education fit (1.00)."
49-9052.00,5,49-9052,Telecommunications Line Installers and Repairers,"Install and repair telecommunications cable, including fiber optics.",0.7990865214770155,0.25142894182674996,0.989039419061863,0.4405738384559768,1.0,1.0,0.6070796391679014,Skilled Trades,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Realistic interest, 0.99); Education fit (1.00)."
53-7081.00,6,53-7081,Refuse and Recyclable Material Collectors,Collect and dump refuse or recyclable materials from containers into truck. May drive truck.,0.7982913434071293,0.2526754902940231,0.9657187381274269,0.4532037402264919,1.0,1.0,0.5204916426839197,Skilled Trades,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Realistic interest, 0.97); Education fit (1.00)."
47-4051.00,7,47-4051,Highway Maintenance Workers,"Maintain highways, municipal and rural roads, airport runways, and rights-of-way. Duties include patching broken or eroded pavement and repairing guard rails, highway markers, and snow fences. May also mow or clear brush from along road, or plow snow from roadway.",0.791560037510486,0.2633280517104841,0.9776795244328078,0.4568723065970487,1.0,1.0,0.5350815703655971,Skilled Trades,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Realistic interest, 0.98); Education fit (1.00)."
51-9124.00,8,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders","Set up, operate, or tend spraying or rolling machines to coat or paint any of a wide variety of products, including glassware, cloth, ceramics, metal, plastic, paper, or wood, with lacquer, silver, copper, rubber, varnish, glaze, enamel, oil, or rust-proofing materials. Includes painters of transportation vehicles such as painters in auto body repair facilities.",0.7903826382920822,0.26520997748745406,0.9393531483057818,0.5035329954214943,1.0,1.0,0.5171647773148128,Skilled Trades,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Realistic interest, 0.94); Skills (Operation and control, 0.50)."
53-7051.00,9,53-7051,Industrial Truck and Tractor Operators,"Operate industrial trucks or tractors equipped to move materials around a warehouse, storage yard, factory, construction site, or similar location.",0.7903231302931124,0.26530524246345066,0.9598258192788924,0.4510952758142074,1.0,1.0,0.6134917283106712,Skilled Trades,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Realistic interest, 0.96); Education fit (1.00)."
47-2061.00,10,47-2061,Construction Laborers,"Perform tasks involving physical labor at construction sites. May operate hand and power tools of all types: air hammers, earth tampers, cement mixers, small mechanical hoists, surveying and measuring equipment, and a variety of other equipment and instruments. May clean and prepare sites, dig trenches, set braces to support the sides of excavations, erect scaffolding, and clean up rubble, debris, and other waste materials. May assist other craft workers.",0.7896905031769029,0.2663188881935743,0.9682950866147183,0.38520783284049764,1.0,1.0,0.6342204168039356,Skilled Trades,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Realistic interest, 0.97); Education fit (1.00)."
27-3043.05,1,27-3043,"Poets, Lyricists and Creative Writers","Create original written works, such as scripts, essays, prose, poetry or song lyrics, for publication or performance.",0.7825846444655254,0.2778170477430729,0.9568527702775596,0.5276284548133622,1.0,1.0,0.5647859621471706,Creative Careers,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Artistic interest, 0.96); Skills (Writing, 0.53)."
27-2012.04,2,27-2012,Talent Directors,"Audition and interview performers to select most appropriate talent for parts in stage, television, radio, or motion picture productions.",0.7720972600257253,0.29517361577825196,0.9243134412811272,0.3754044906596217,1.0,1.0,0.7141239512537063,Creative Careers,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Artistic interest, 0.92); Education fit (1.00)."
27-1024.00,3,27-1024,Graphic Designers,"Design or create graphics to meet specific commercial or promotional needs, such as packaging, displays, or logos. May use a variety of mediums to achieve artistic or decorative effects.",0.7717698429055345,0.2957230827201433,0.9454931158708298,0.4318080720537192,1.0,1.0,0.591483113388686,Creative Careers,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Artistic interest, 0.95); Education fit (1.00)."
27-3043.00,4,27-3043,Writers and Authors,"Originate and prepare written material, such as scripts, stories, advertisements, and other material.",0.7711837258763857,0.2967078614938143,0.9547223750930673,0.477423349870971,1.0,1.0,0.5647859621471706,Creative Careers,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Artistic interest, 0.95); Education fit (1.00)."
27-1011.00,5,27-1011,Art Directors,"Formulate design concepts and presentation approaches for visual productions and media, such as print, broadcasting, video, and film. Direct workers engaged in artwork or layout design.",0.7699865069876823,0.29872405675285063,0.9707017424898963,0.36951736007865216,1.0,1.0,0.7144297040652389,Creative Careers,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Artistic interest, 0.97); Education fit (1.00)."
27-3041.00,6,27-3041,Editors,"Plan, coordinate, revise, or edit written material. May review proposals and drafts for possible publication.",0.7658207118221408,0.3057886585760643,0.8980517339127209,0.4127493320810033,1.0,1.0,0.6202702467356616,Creative Careers,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Artistic interest, 0.90); Education fit (1.00)."
27-1014.00,7,27-1014,Special Effects Artists and Animators,"Create special effects or animations using film, video, computers, or other electronic tools and media for use in products, such as computer games, movies, music videos, and commercials.",0.7656554000346164,0.30607058992176966,0.9393860880606535,0.3949391218462836,1.0,1.0,0.5962480244166859,Creative Careers,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Artistic interest, 0.94); Education fit (1.00)."
15-1255.01,8,15-1255,Video Game Designers,"Design core features of video games. Specify innovative game and role-play mechanics, story lines, and character biographies. Create and maintain design documentation. Guide and collaborate with production staff to produce games as designed.",0.7632248199677798,0.31022992680219147,0.9347746979541844,0.40434523257825894,1.0,1.0,0.7518657561204987,Creative Careers,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Artistic interest, 0.93); Education fit (1.00)."
27-4032.00,9,27-4032,Film and Video Editors,"Edit moving images on film, video, or other media. May work with a producer or director to organize images for final production. May edit or synchronize soundtracks with images.",0.7631588003040681,0.31034327272589457,0.9287783881833389,0.4081512428256202,1.0,1.0,0.49758837333844186,Creative Careers,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Artistic interest, 0.93); Education fit (1.00)."
27-3031.00,10,27-3031,Public Relations Specialists,"Promote or create an intended public image for individuals, groups, or organizations. May write or select material for release to various communications media. May specialize in using social media.",0.7601922405939622,0.3154567313376791,0.8980199484979161,0.40702463583024057,1.0,1.0,0.681966570735679,Creative Careers,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Artistic interest, 0.90); Education fit (1.00)."
25-3021.00,1,25-3021,Self-Enrichment Teachers,"Teach or instruct individuals or groups for the primary purpose of self-enrichment or recreation, rather than for an occupational objective, educational attainment, competition, or fitness.",0.7865547615773031,0.2713672955137522,0.9400431040571585,0.5147747373840856,1.0,1.0,0.6610849116748655,Social Services,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.94); Skills (Active listening, 0.51)."
21-1093.00,2,21-1093,Social and Human Service Assistants,"Assist other social and human service providers in providing client services in a wide variety of fields, such as psychology, rehabilitation, or social work, including support for families. May assist clients in identifying and obtaining available benefits and social and community services. May assist social workers with developing, organizing, and conducting programs to prevent and resolve problems relevant to substance abuse, human relationships, rehabilitation, or dependent care.",0.7840170736909182,0.275482427050088,0.9818460025472675,0.5061255194978527,1.0,1.0,0.692861247965328,Social Services,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.98); Skills (Active listening, 0.51)."
25-2031.00,3,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",Teach one or more subjects to students at the secondary school level.,0.7828827781342904,0.27733043557699366,0.9482298967087553,0.4909816087585067,1.0,1.0,0.8445927328389373,Social Services,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.95); Education fit (1.00)."
25-3031.00,4,25-3031,"Substitute Teachers, Short-Term","Teach students on a short-term basis as a temporary replacement for a regular classroom teacher, typically using the regular teacher's lesson plan.",0.7820958011496901,0.2786157380336119,0.9459835687341953,0.5361361637546738,1.0,1.0,0.6871167399469944,Social Services,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.95); Skills (Active listening, 0.54)."
25-2021.00,5,25-2021,"Elementary School Teachers, Except Special Education",Teach academic and social skills to students at the elementary school level.,0.7800607874430447,0.28195137622273303,0.9448193587617854,0.5213028799671859,1.0,1.0,0.8343769223257552,Social Services,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.94); Skills (Instructing, 0.52)."
21-1015.00,6,21-1015,Rehabilitation Counselors,"Counsel individuals to maximize the independence and employability of persons coping with personal, social, and vocational difficulties that result from birth defects, illness, disease, accidents, aging, or the stress of daily life. Coordinate activities for residents of care and treatment facilities. Assess client needs and design and implement rehabilitation programs that may include personal and vocational counseling, training, and job placement.",0.779024730148557,0.28365629652001406,0.9907117105681569,0.5154247680313914,1.0,1.0,0.5017294323195167,Social Services,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.99); Skills (Active listening, 0.52)."
21-1092.00,7,21-1092,Probation Officers and Correctional Treatment Specialists,"Provide social services to assist in rehabilitation of law offenders in custody or on probation or parole. Make recommendations for actions involving formulation of rehabilitation plan and treatment of offender, including conditional release and education and employment stipulations.",0.7788376442194641,0.2839646458051991,0.9721362643561972,0.4681830599326261,1.0,1.0,0.5812623269867946,Social Services,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.97); Education fit (1.00)."
25-2012.00,8,25-2012,"Kindergarten Teachers, Except Special Education",Teach academic and social skills to kindergarten students.,0.7787422944298018,0.28412185539788104,0.9360614422864888,0.5377778452785701,1.0,1.0,0.5973949356648689,Social Services,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.94); Skills (Instructing, 0.54)."
25-2022.00,9,25-2022,"Middle School Teachers, Except Special and Career/Technical Education","Teach one or more subjects to students at the middle, intermediate, or junior high school level.",0.7771769866674489,0.28670819794603136,0.9411791327524865,0.49466050153329577,1.0,1.0,0.7964777549785321,Social Services,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.94); Education fit (1.00)."
25-3011.00,10,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors","Teach or instruct out-of-school youths and adults in basic education, literacy, or English as a Second Language classes, or in classes for earning a high school equivalency credential.",0.7757638086308078,0.2890521430291521,0.9515117951388256,0.5294457175972732,1.0,1.0,0.441567516900917,Social Services,0.3,0.3,0.15,0.1,0.15,knn_euclidean,euclidean,"Strongest fit: Interests (Social interest, 0.95); Skills (Instructing, 0.53)."
